"UID_ANONYM_COVID","coco7_q02mod","coco7_Q214","coco7_q04","coco7_Q215","coco7_Q216","coco7_q09","coco7_q16","coco7_q17","coco7_q18","coco7_q19","coco7_q20","coco7_q21","coco7_q22","coco7_q23","coco7_q24mod_1","coco7_q24mod_2","coco7_q24mod_3","coco7_q24mod_4","coco7_q24mod_5","coco7_q24mod_6","coco7_q24mod_7","coco7_q24mod_8","coco7_q25","coco7_q32mod","coco7_q37_recod","coco7_q38","coco7_q40","coco7_q32CONJOINT","coco7_q133_recod","coco7_q134mod","coco7_q47mod","coco7_q52_1","coco7_q52_2","coco7_q52_3","coco7_q52_4","coco7_q119120_1","coco7_q119120_2","coco7_q119120_3","coco7_q119120_4","coco7_q119120_5","coco7_q119120_6","coco7_q119120_7","coco7_q119120_8","coco7_q119120_9","coco7_Q217","coco7_q54_1","coco7_q54_2","coco7_q54_3","coco7_q54_4","coco7_q54_5","coco7_q54_6","coco7_q54_7","coco7_q54_8","coco7_q54_bis_1","coco7_q54_bis_2","coco7_q54_bis_3","coco7_q54_bis_4","coco7_q54_bis_5","coco7_q54_bis_6","coco7_q54_bis_7","coco7_q59_1","coco7_q59_2","coco7_q59_3","coco7_q59_4","coco7_q59_5","coco7_q59_6","coco7_q59_7","coco7_q59_8","coco7_q59_9","coco7_q60_1","coco7_q60_2","coco7_q60_3","coco7_q60_4","coco7_q60_5","coco7_q60_6","coco7_q61_10","coco7_q61_11","coco7_q61_12","coco7_q61_13","coco7_q61_14","coco7_q61_15","coco7_q62mod","coco7_q63mod","coco7_q64mod","coco7_Q218_CORR","coco7_q113mod","coco7_q114mod","coco7_q67","coco7_q79","coco7_q68","coco7_q97","coco7_q71","coco7_q72","coco7_q73","coco7_q74","coco7_q77","coco7_Q219","coco7_Q220","coco7_Q221","POIDS_INIT","PDSPLT_INIT","cal_SEXE","cal_NAT","cal_AGE1","cal_AGE2","cal_DIPL","cal_ZEAT","POIDS_coco7","PDSPLT_coco7","eayy_A1","eayy_A2A_rec","eayy_A3_rec","eayy_A3B_rec","eayy_A3C_rec","eayy_A3D","eayy_A3E_rec","eayy_A4","eayy_A5","eayy_A5A","eayy_A5C","eayy_A5C_rec","eayy_B1","eayy_B10A","eayy_B10AA","eayy_B10ACJT","eayy_B11","eayy_B11CJT","eayy_B18_rec","eayy_B18C","eayy_B18CCJT","eayy_B18CJT_rec","eayy_B1A","eayy_B1ACJT","eayy_B1B","eayy_B1BCJT","eayy_B1CJT","eayy_B2_rec","eayy_B25","eayy_B2CJT_rec","eayy_B4_rec","eayy_B4CJT_rec","eayy_B5_rec","eayy_B5A","eayy_B5B_rec","eayy_B5C","eayy_B6A_rec","eayy_B6B_rec","eayy_B7B_rec","eayy_B8_rec","eayy_B9_rec","eayy_C1_rec","eayy_C1JEU","eayy_C8","eayy_C8A_rec","eayy_C8B_rec","eayy_D1_rec","eayy_D1A","eayy_D2","eayy_D3","eayy_D4_rec","eayy_D5_rec","eayy_D6","eayy_D7_1","eayy_D7_10","eayy_D7_2","eayy_D7_3","eayy_D7_4","eayy_D7_5","eayy_D7_6","eayy_D7_7","eayy_D7_8","eayy_D7_9","eayy_E1A","eayy_E1B","eayy_E1C","eayy_E1D","eayy_E1E","eayy_E1F","eayy_E1G","eayy_E1H","eayy_E1I","eayy_E1J","eayy_E2A_rec","eayy_E2AUC","eayy_E2AUC_SOURCE","eayy_E3A","eayy_E3B","eayy_E3C","eayy_E3D","eayy_E3E","eayy_E4","eayy_E5","eayy_E5A","eayy_E5B_1","eayy_E5B_2","eayy_E5B_3","eayy_E5B_4","eayy_E5B_5","eayy_E5B_6","eayy_E5B_7","eayy_E5B_8","eayy_E5B_9","eayy_F1_rec","eayy_F3","eayy_F4","eayy_F5","eayy_F6_rec","eayy_F7","eayy_F8","eayy_G1","eayy_G2","eayy_G3A","eayy_G3B","eayy_G3C","eayy_G4","eayy_G5","eayy_G6_1","eayy_G6_2","eayy_G6_3","eayy_G6_4","eayy_H1A","eayy_H2","eayy_H4","eayy_I1","eayy_I8","eayy_J1","eayy_K3","eayy_PCS18","eayy_PCS6","eayy_PCS6CJT","eayy_TYPMEN5","eayy_VAGUE_doc"
386,9999,9999,2,2,3,3,4,4,2,4,3,2,1,2,1,2,2,2,2,2,2,6666,2,1,6,2,3,6,6666,6666,2,5,5,4,4,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,7,2,8,3,1,5,3,3,3,3,4,4,6,1,6,6,6,6,4,3,5,3,3,3,2,6,2,2,2,3,2,2,3,2,2,4,0.38120582,"0,774562492",1,2,5,5,3,7,0.375618885,"0,696310222",1,11,2,2,6,2,6,4,1,1,2,7,1,6,6,6,6,1,8,3,1,5,6,2,1,2,6,4,2,4,6,6,1,1,6,66,66,5,6,6,6,4,1,2,6,6,1,6,66,1,6,5,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,13,9,1,1,1,1,1,1,2,4,2,6,6,6,6,6,6,6,6,6,2,1,2,2,2,2,2,2,2,1,2,2,4,1,2,2,2,1,1,1,1,3,6,2,5,41,4,5,4,2019
1324,2,1,3,1,3,2,2,3,4,3,4,3,1,2,1,2,2,2,2,2,2,6666,5,1,4,6666,6666,1,4,6666,4,5,5,5,3,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,6,1,7,2,2,4,3,3,4,4,4,4,1,4,5,3,6,6,4,2,8,1,5,1,1,5,2,2,3,3,3,2,3,2,3,3,0.180227917,"0,472653173",1,1,4,4,4,4,0.180903368,"0,252496289",1,9,1,1,6,2,6,5,3,6,6,66,1,6,6,6,6,6,11,5,6,66,6,6,1,6,66,5,1,66,6,6,1,1,6,66,5,66,8,1,6,1,1,1,2,3,2,6,66,2,5,3,5,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,9,8,1,1,2,2,2,2,2,3,2,6,6,6,6,6,6,6,6,6,3,2,2,1,3,2,1,1,2,3,3,2,4,2,2,2,1,2,1,1,1,2,5,4,2,36,3,666,1,2019
105,3,2,3,1,3,3,3,4,2,4,4,2,1,1,6666,6666,6666,6666,6666,2,2,1,6666,6,6666,6666,6666,6666,6666,6666,3,5,4,4,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,3,6,3,8,9,3,2,3,4,3,3,6,2,6,2,3,6,3,2,8,3,3,2,2,4,3,2,2,2,3,3,3,2,3,3,1.18678071,"NA",1,1,5,5,2,4,0.90642656,"NA",1,12,1,1,6,2,6,1,3,6,6,66,6,6,6,6,1,6,6,2,6,66,2,6,2,6,66,5,6,66,6,6,6,6,6,66,4,66,11,2,6,1,1,1,1,1,3,1,5,2,3,3,5,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,6,4,1,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,1,1,2,4,1,1,2,2,2,1,3,1,2,5,4,2,48,4,666,1,2019
89,3,2,2,1,2,3,4,4,3,4,2,3,1,4,1,2,2,2,2,2,2,6666,1,1,6,1,1,7,6666,6666,3,4,5,4,4,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,8,2,7,2,3,4,2,3,3,2,1,2,6,6,6,1,1,1,3,2,5,3,2,2,2,5,3,2,2,3,2,2,3,2,3,3,2.117611463,"NA",1,2,2,2,2,8,5.889386304,"NA",1,6,2,3,6,1,2,4,1,1,2,2,1,6,6,1,6,2,6,2,3,8,6,2,1,2,7,5,1,66,6,6,1,1,6,66,2,66,1,2,6,3,2,2,6,6,3,1,88,2,3,1,4,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,2,1,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,1,2,2,8,2,2,2,1,1,1,1,2,1,2,2,2,1,1,4,2,3,7,2,5,61,6,66,4,2017
697,3,2,3,1,2,3,4,4,3,4,3,2,1,2,1,2,2,2,2,2,2,6666,2,6,6666,6666,6666,6,6666,6666,2,5,5,4,5,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,8,2,2,3,3,4,3,2,4,4,6,2,6,6,6,6,4,2,2,3,6,3,2,5,4,2,2,3,4,3,2,3,3,3,3.45062085,"NA",1,1,6,6,1,8,4.389376964,"NA",1,14,1,1,6,2,6,4,1,1,2,7,6,6,6,6,1,6,8,3,5,11,2,1,2,1,6,9,6,1,1,6,6,6,6,66,66,66,7,6,6,2,1,1,1,1,1,6,66,1,3,5,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,13,10,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,4,6,3,1,20,2,4,3,2019
5,3,1,2,2,3,3,4,5,2,5,1,4,1,4,1,1,2,2,1,2,2,6666,2,1,1,6666,6666,1,1,6666,4,1,4,5,4,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,7,2,7,3,1,4,3,1,3,2,4,4,3,3,6,6,6,3,1,3,2,3,3,3,2,5,3,2,3,4,4,3,3,2,3,3,0.608547109,"NA",2,1,4,4,3,5,0.497086446,"NA",2,10,1,3,6,2,6,5,1,3,2,3,1,6,6,6,6,6,10,4,4,10,6,6,1,1,1,3,2,3,6,6,1,1,6,66,66,6,11,6,6,3,1,2,6,6,2,6,66,1,6,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,12,9,2,1,1,1,1,2,2,3,2,6,6,6,6,6,6,6,6,6,1,2,3,2,2,2,2,4,2,4,2,1,1,2,2,2,1,1,2,1,2,3,5,3,3,41,4,4,4,2019
1409,4,3,2,2,3,3,4,4,3,3,3,2,1,3,2,1,2,2,2,2,2,6666,3,1,6,1,2,6666,6666,6666,4,4,5,5,5,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,7,2,7,2,2,2,3,2,3,4,4,4,6,6,6,3,6,6,4,1,7,1,5,2,2,7,3,1,3,3,3,3,3,2,2,2,0.296514065,"NA",2,1,3,3,4,2,0.296890153,"NA",2,8,1,1,6,2,6,1,3,6,6,66,1,6,6,6,6,6,11,5,6,66,6,6,1,6,66,1,2,66,6,6,1,1,6,66,66,5,9,6,6,3,3,1,2,3,1,6,66,1,5,5,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,10,6,1,1,1,1,2,2,2,4,2,6,6,6,6,6,6,6,6,6,3,3,2,2,2,2,2,1,3,4,2,3,3,2,2,2,1,2,1,2,1,3,9,3,2,32,3,666,2,2019
715,3,2,3,2,4,3,2,2,4,2,4,3,1,2,1,2,2,2,2,2,2,6666,4,1,6,1,1,1,6,3,4,4,5,5,4,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,8,2,8,2,2,3,3,2,3,3,4,4,2,3,6,3,5,6,4,3,9,2,3,2,1,7,3,2,3,4,3,3,3,2,3,4,0.570379102,"NA",1,1,4,4,4,2,0.587068548,"NA",1,9,1,1,6,2,6,2,1,2,2,3,1,6,6,6,6,6,11,5,5,11,6,6,1,1,1,1,1,5,6,6,1,1,6,66,66,6,11,6,6,5,4,1,2,3,1,6,66,1,5,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,13,10,1,1,1,2,1,2,2,5,2,6,6,6,6,6,6,6,6,6,1,2,3,1,3,1,1,1,3,3,3,2,4,2,2,2,1,1,2,1,1,2,5,2,2,32,3,3,4,2019
1081,2,1,2,2,2,3,2,3,3,3,2,3,1,5,1,1,2,2,2,2,2,6666,4,1,6,1,1,1,6,1,5,5,4,4,5,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,5,3,6,2,7,4,4,3,3,2,3,4,4,4,3,3,6,3,2,3,4,3,6,2,5,3,2,2,3,2,2,3,3,2,3,2,3,3,1.388252238,"NA",2,1,3,3,4,1,1.226058095,"NA",2,8,1,1,6,2,6,2,1,2,2,4,1,6,6,6,6,6,11,5,4,10,6,6,1,1,1,9,6,5,1,6,6,6,6,66,66,66,10,6,6,5,4,2,6,6,1,6,66,2,6,3,5,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,13,8,1,1,1,1,1,1,2,5,2,6,6,6,6,6,6,6,6,6,3,2,3,2,2,2,2,1,2,2,1,2,4,2,2,2,1,2,1,2,1,3,7,2,3,41,4,3,4,2019
61,3,1,2,2,4,3,5,5,2,5,2,3,1,2,1,2,2,2,2,2,2,6666,3,1,6,1,1,3,6666,6666,5,4,5,5,5,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,8,1,7,2,4,4,2,1,3,3,4,4,3,2,6,6,6,3,4,2,3,3,5,1,1,6,3,1,3,4,4,2,2,2,2,4,0.823819654,"NA",1,1,4,4,3,5,0.788046948,"NA",1,10,1,1,6,2,6,2,1,2,2,6,1,6,6,2,6,6,10,4,3,9,6,2,1,2,3,5,2,5,6,6,1,1,6,66,3,66,2,1,6,2,1,2,6,6,2,6,66,1,5,3,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,8,4,1,1,1,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,2,3,1,5,2,2,1,2,4,2,2,1,2,1,2,2,2,2,1,2,1,2,2,5,61,6,5,3,2019
1590,3,3,2,1,4,3,2,3,3,2,3,2,1,2,1,2,2,2,2,2,2,6666,3,6,6666,6666,6666,6,6666,6666,3,2,4,4,4,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,8,3,1,5,3,1,2,3,3,4,2,6,6,5,3,6,1,3,8,1,6,1,2,8,2,2,3,3,3,3,2,2,3,3,0.721479808,"NA",2,3,5,5,3,3,0.324614579,"NA",2,13,1,1,6,2,6,3,2,3,2,5,7,3,6,6,2,6,8,3,6,66,2,6,2,6,66,66,6,66,6,6,6,6,6,66,66,66,66,6,6,1,1,1,1,1,1,6,66,1,4,5,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,12,10,1,1,1,1,2,1,1,5,2,6,6,6,6,6,6,6,6,6,2,2,4,2,1,2,1,2,4,1,2,2,2,2,2,2,1,2,1,4,1,2,8,3,2,666,666,666,1,2019
122,2,1,4,1,2,3,4,4,1,4,1,3,1,2,1,2,2,2,2,1,2,6666,1,1,2,6666,6666,1,6,2,4,4,3,5,3,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,6,1,1,2,2,8,2,3,5,3,2,1,3,4,1,3,1,6,6,2,6,2,3,0,3,1,2,1,2,2,2,4,3,2,2,3,1,4,4,0.873982389,"NA",1,1,2,2,4,2,1.523770438,"NA",1,6,1,1,6,2,6,2,1,2,2,3,1,6,6,6,6,6,11,5,5,11,6,6,1,1,1,1,1,5,6,6,1,1,6,66,66,6,4,6,6,2,1,2,6,6,2,6,66,1,6,1,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,12,9,1,1,1,1,2,1,2,3,1,2,2,2,2,2,2,2,2,1,1,4,3,2,2,1,2,1,2,3,2,2,1,1,2,1,2,1,2,1,2,2,2,3,3,32,3,3,3,2019
1241,3,1,2,1,2,3,2,2,2,2,2,3,1,3,1,1,2,2,2,2,2,6666,3,1,4,6666,6666,1,6,3,2,5,3,5,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,5,9,7,1,7,8,6,4,3,3,1,1,1,4,4,3,2,2,2,1,1,2,3,7,3,3,3,2,7,2,2,2,1,9999,2,2,3,2,2,1.377704116,"NA",2,1,3,3,3,3,1.232587463,"NA",2,7,1,1,6,2,6,4,1,1,2,5,1,6,6,6,6,6,9,3,2,6,6,6,1,1,1,6,2,9,6,1,1,2,4,5,6,66,6,1,6,3,2,1,2,2,1,6,66,1,4,3,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,9,3,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,3,2,1,2,2,2,1,2,1,1,4,2,2,1,2,2,2,1,1,4,4,2,3,56,5,2,4,2018
1626,2,1,3,1,2,3,2,2,4,2,4,2,1,3,1,1,2,2,2,2,2,6666,4,1,6,1,1,1,6,1,2,5,5,5,5,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,3,2,2,2,3,3,3,4,3,2,2,6,6,6,6,6,6,2,2,8,3,6,3,1,5,1,2,2,2,3,2,2,2,3,3,1.413764921,"NA",1,1,4,4,2,1,1.532383719,"NA",1,10,1,3,6,2,6,3,1,3,2,99,1,6,6,6,6,6,7,2,2,7,6,6,1,1,1,5,1,2,6,6,1,1,6,66,2,66,1,1,6,3,1,2,6,6,2,6,66,1,5,4,2,2,2,2,2,2,2,2,2,1,2,1,3,2,2,2,2,2,2,2,2,9,3,2,1,1,1,1,1,1,3,2,6,6,6,6,6,6,6,6,6,3,2,3,2,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,3,1,2,6,3,3,61,6,5,4,2019
211,3,2,2,1,3,3,2,2,3,2,4,2,1,1,6666,6666,6666,6666,6666,2,2,1,6666,1,6,1,1,6666,6666,6666,3,3,3,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,3,8,9999,9999,9999,2,3,2,1,3,2,1,4,6,6,6,6,6,6,2,1,6,4,5,2,2,6,3,3,3,3,9999,3,2,2,2,3,0.916268888,"NA",2,2,5,5,3,1,0.56352686,"NA",2,12,2,3,6,2,6,5,3,6,6,66,1,6,6,6,6,6,10,4,6,66,6,6,1,6,66,4,8,66,6,6,1,1,6,66,66,6,11,6,6,1,1,1,1,2,3,1,5,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,6,4,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,1,4,2,2,1,4,2,2,3,1,2,1,2,5,1,2,2,2,1,1,4,1,1,5,2,3,56,5,666,1,2019
856,3,2,3,2,2,3,3,3,4,4,3,3,1,2,2,1,2,2,2,2,2,6666,3,1,6,2,2,6666,6666,6666,5,3,1,4,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,4,2,8,2,7,2,3,4,2,2,1,4,4,4,6,6,4,6,6,2,4,2,7,2,4,1,1,6,3,3,4,4,2,1,2,3,1,2,0.2812155,"NA",2,1,3,3,4,8,0.304289757,"NA",2,9,1,1,6,1,2,1,3,6,6,66,1,6,6,6,6,6,11,5,6,66,6,6,1,6,66,2,2,66,6,6,1,1,6,66,66,6,11,6,6,2,2,2,6,6,3,2,9,2,3,2,3,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,8,5,1,1,2,2,2,2,2,3,2,6,6,6,6,6,6,6,6,6,1,3,3,1,2,2,1,1,6,3,4,4,5,2,2,2,1,2,1,1,2,1,0,2,1,32,3,666,2,2019
683,2,2,1,2,3,2,3,5,2,4,2,4,1,5,1,1,2,2,2,1,1,6666,1,1,6,1,1,1,6,3,4,4,4,5,2,2,2,2,2,1,2,1,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,4,2,8,2,7,2,3,4,3,1,2,2,4,4,3,3,6,3,3,3,3,2,6,3,6,1,2,8,2,2,1,3,4,2,3,2,4,4,0.488705506,"NA",2,1,3,3,4,2,0.489325363,"NA",2,9,1,1,6,2,6,4,1,1,2,6,1,6,6,6,6,6,11,5,4,10,6,6,1,1,1,1,2,5,6,6,1,1,6,66,66,6,9,6,6,5,1,2,6,6,2,6,66,1,7,4,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,12,6,2,1,2,1,2,2,2,3,2,6,6,6,6,6,6,6,6,6,1,2,3,1,2,2,1,2,3,2,2,1,1,2,2,2,1,1,2,2,2,2,7,2,3,32,3,5,4,2019
325,3,9999,3,2,3,3,3,5,4,3,4,1,1,1,6666,6666,6666,6666,6666,2,2,1,6666,1,6,3,6666,6666,6666,6666,3,4,5,4,5,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,8,7,2,8,2,2,4,3,2,1,4,4,3,6,6,6,6,1,6,4,2,9,1,2,2,9999,8,4,2,4,4,4,2,9999,1,1,3,0.290004452,"NA",2,1,4,4,4,6,0.195881276,"NA",2,11,1,1,6,2,6,1,3,6,6,66,1,6,6,6,6,6,11,5,6,66,6,6,1,6,66,5,2,66,6,6,1,1,6,66,5,66,8,4,6,3,1,2,6,6,3,2,4,2,4,4,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,9,3,2,1,1,1,2,1,2,4,2,6,6,6,6,6,6,6,6,6,2,3,2,1,3,2,1,2,5,4,4,2,4,2,2,2,1,2,2,1,1,2,3,3,2,36,3,666,2,2019
320,4,2,1,2,4,2,4,5,2,5,1,4,1,3,1,1,2,2,2,1,1,6666,2,1,6,1,3,1,6,1,5,4,5,5,4,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,6,2,7,2,7,2,4,2,3,1,3,3,3,3,3,2,6,6,3,3,1,3,7,2,3,2,1,9,3,2,4,4,4,3,2,3,1,3,0.896672541,"NA",2,1,3,3,4,6,0.689969097,"NA",2,7,1,1,6,2,6,3,1,3,2,2,1,6,6,6,6,6,11,5,5,11,6,6,1,1,1,5,2,5,6,6,1,2,4,5,6,66,6,3,6,3,2,1,1,2,3,1,5,2,3,2,5,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,10,5,1,1,2,1,2,2,2,3,1,2,1,2,2,2,2,2,2,2,1,3,4,1,1,2,2,1,2,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,5,54,5,3,4,2019
248,3,2,3,1,3,3,3,3,4,3,4,3,1,2,2,1,2,2,2,2,2,6666,2,6,6666,6666,6666,6666,6666,6666,2,5,5,4,5,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,9,1,2,1,1,7,5,1,8,3,1,2,3,4,4,6,6,6,3,3,6,4,2,10,1,1,3,2,10,4,1,1,2,3,4,1,1,1,2,3.45062085,"NA",2,1,6,6,1,3,3.078072321,"NA",2,14,1,1,6,2,6,5,3,6,6,66,6,6,6,6,1,6,4,1,6,66,2,6,2,6,66,6,6,66,6,6,6,6,6,66,6,66,3,1,6,1,1,2,6,6,1,6,66,1,6,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,7,6,2,1,1,2,2,2,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1,3,1,3,5,3,4,56,5,666,1,2019
376,2,2,2,1,4,3,4,4,3,4,2,3,1,2,1,2,2,2,2,2,2,6666,2,6,6666,6666,6666,6,6666,6666,4,4,5,5,5,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,7,2,1,5,3,3,2,1,4,4,6,2,6,6,1,6,2,3,5,4,3,2,2,9,2,2,2,2,4,3,2,3,4,4,1.832184448,"NA",1,1,6,6,2,1,1.239284965,"NA",1,14,1,1,6,2,6,4,1,1,2,7,6,6,6,6,1,1,9,3,4,10,2,2,2,2,6,4,6,5,6,6,6,6,6,66,66,3,2,6,6,2,1,2,6,6,1,6,66,1,7,5,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,12,9,1,1,2,1,2,2,1,3,1,2,2,2,2,2,2,2,2,1,2,2,3,2,3,2,2,2,2,4,2,2,1,2,2,2,1,2,1,2,1,2,7,2,1,41,4,4,3,2019
1239,2,2,1,2,3,3,3,4,2,3,2,3,1,2,1,2,2,2,2,2,2,6666,2,1,6,1,1,6,6666,6666,5,5,1,5,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,5,1,3,9,3,9,3,4,9,2,1,3,3,3,3,1,3,6,4,3,3,4,2,7,3,3,1,2,8,2,2,2,3,2,2,2,2,2,3,1.053908292,"NA",2,1,5,5,2,5,0.650612716,"NA",2,11,1,1,6,2,6,4,1,1,2,7,1,6,6,6,6,1,7,2,1,5,6,2,1,2,6,5,1,5,6,6,1,1,6,66,4,66,1,2,6,3,1,1,3,2,1,6,66,1,4,5,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,10,4,1,1,1,1,2,1,2,2,2,6,6,6,6,6,6,6,6,6,1,3,3,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,3,5,1,3,48,4,6,4,2019
369,3,2,3,2,3,3,4,4,3,4,4,4,1,3,1,1,2,2,2,2,2,6666,2,1,6,1,1,1,6,1,4,5,5,4,4,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,2,2,7,1,7,2,2,3,2,1,2,3,4,4,3,3,6,3,3,3,4,2,7,3,3,2,1,5,3,1,3,3,2,3,3,1,3,4,0.921313351,"NA",2,1,4,4,3,5,0.752566848,"NA",2,9,1,1,6,2,6,4,1,1,2,6,1,6,6,6,6,6,10,4,2,6,6,6,1,1,1,3,2,5,6,6,1,2,1,5,66,5,10,6,6,5,2,1,3,4,1,6,66,1,6,5,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,12,5,1,1,1,2,3,3,2,4,2,6,6,6,6,6,6,6,6,6,1,3,4,1,2,1,2,1,3,3,2,2,2,2,2,2,1,2,1,2,1,3,5,3,3,41,4,6,4,2019
1393,3,2,4,2,3,3,1,2,4,2,4,1,1,1,6666,6666,6666,6666,6666,1,2,2,6666,8,6666,6666,6666,6666,6666,6666,2,4,4,9999,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,7,2,8,8,3,2,4,4,4,3,1,6,6,6,6,6,4,1,10,1,1,3,2,8,4,2,2,3,2,2,4,1,2,4,0.573324376,"NA",2,1,5,5,1,6,0.452297781,"NA",2,12,1,1,6,2,6,4,3,6,6,66,8,3,6,6,1,6,1,1,6,66,2,6,2,6,66,5,6,66,6,6,6,6,6,66,2,66,11,3,6,2,2,2,6,6,3,2,4,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,5,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,4,1,1,1,5,2,2,2,1,1,1,1,2,2,1,2,2,2,1,3,1,2,5,4,5,61,6,666,2,2019
